id_anime;anime_name;anime_score;studioname;genre;themes;demographic;rating
9513;Beelzebub;7.86;Pierrot Plus;Action, Comedy, Supernatural;Childcare, Delinquents, Mythology, School;Shounen;PG-13 - Teens 13 or older
9656;Kimi ni Todoke 2nd Season;7.98;Production I.G;Drama, Romance;School;Shoujo;PG-13 - Teens 13 or older
8426;Hourou Musuko;7.7;AIC Classic;Drama, Romance;School;Seinen;PG-13 - Teens 13 or older
9834;Level E;7.42;Pierrot;Comedy, Sci-Fi;Gag Humor;Shounen;R - 17+ (violence & profanity)
9510;Mitsudomoe Zouryouchuu!;7.67;Bridge;Comedy, Slice of Life;Gag Humor, School;Shounen;PG-13 - Teens 13 or older
id_anime;anime_name;anime_score;studioname;genre;themes;demographic;rating
